解	O
开	O
，	O
原	O
来	O
是	O
联	O
结	O
船	O
壳	O
钢	O
板	O
的	O
铆	O
钉	O
质	O
量	O
太	O
差	O
，	O
十	O
分	O
脆	O
弱	O
，	O
一	O
旦	O
碰	O
撞	O
，	O
纷	O
纷	O
断	O
裂	O
，	O
轮	O
船	O
迅	O
速	O
沉	O
没	O
，	O
来	O
不	O
及	O
救	O
援	O
，	O
一	O
千	O
五	O
百	O
多	O
位	O
乘	O
客	O
全	O
部	O
遇	O
难	O
。	O

再	O
有	O
她	O
画	O
画	O
抒	O
发	O
她	O
的	O
情	O
感	O
，	O
她	O
画	O
的	O
都	O
是	O
梅	O
花	O
、	O
牡	O
丹	O
等	O
富	O
有	O
朝	O
气	O
的	O
一	O
些	O
花	O
，	O
这	O
一	O
切	O
都	O
表	O
明	O
凤	B-PER
霞	I-PER
对	O
党	O
、	O
对	O
祖	O
国	O
、	O
对	O
人	O
民	O
、	O
对	O
新	O
生	O
活	O
的	O
热	O
爱	O
。	O

领	O
导	O
干	O
部	O
喜	O
欢	O
喝	O
酒	O
，	O
他	O
手	O
下	O
有	O
几	O
个	O
『	O
刘	B-PER
伶	I-PER
』	O
、	O
『	O
李	B-PER
白	I-PER
』	O
，	O
也	O
就	O
确	O
定	O
无	O
疑	O
了	O
。	O

在	O
失	O
去	O
自	O
由	O
的	O
囚	O
禁	O
生	O
活	O
中	O
，	O
蒋	B-PER
天	I-PER
才	I-PER
有	O
了	O
痛	O
苦	O
的	O
回	O
忆	O
和	O
思	O
索	O
：	O

围	O
绕	O
稀	O
世	O
珍	O
珠	O
，	O
检	O
察	O
官	O
马	B-PER
叔	O
、	O
女	O
市	O
长	O
林	B-PER
岚	I-PER
、	O
公	O
子	O
哥	O
大	B-PER
虎	I-PER
、	O
刑	O
侦	O
科	O
长	O
金	B-PER
大	I-PER
川	I-PER
和	O
珍	B-PER
珠	I-PER
姑	O
娘	O
等	O
人	O
物	O
交	O
织	O
成	O
情	O
与	O
仇	O
、	O
爱	O
与	O
恨	O
，	O
善	O
良	O
与	O
邪	O
恶	O
、	O
法	O
律	O
与	O
犯	O
罪	O
间	O
的	O
剧	O
烈	O
冲	O
突	O
。	O

记	O
者	O
从	O
考	O
场	O
上	O
看	O
到	O
，	O
这	O
次	O
考	O
试	O
的	O
内	O
容	O
涉	O
及	O
宪	O
法	O
、	O
地	O
方	O
组	O
织	O
法	O
、	O
国	O
家	O
赔	O
偿	O
法	O
、	O
行	O
政	O
诉	O
讼	O
法	O
和	O
邓	B-PER
小	I-PER
平	I-PER
民	O
主	O
与	O
法	O
制	O
理	O
论	O
知	O
识	O
，	O
还	O
有	O
与	O
各	O
自	O
部	O
门	O
相	O
关	O
的	O
专	O
门	O
法	O
知	O
识	O
。	O

我	O
们	O
从	O
山	O
菊	O
身	O
上	O
所	O
感	O
受	O
到	O
的	O
那	O
种	O
特	O
殊	O
的	O
质	O
朴	O
之	O
美	O
，	O
亦	O
可	O
见	O
出	O
画	O
家	O
李	B-PER
乃	I-PER
蔚	I-PER
的	O
审	O
美	O
理	O
想	O
和	O
他	O
在	O
山	O
菊	O
身	O
上	O
的	O
情	O
绪	O
投	O
影	O
。	O

而	O
这	O
个	O
活	O
动	O
又	O
是	O
为	O
了	O
支	O
持	O
幸	O
福	O
工	O
程	O
，	O
我	O
代	O
表	O
幸	B-ORG
福	I-ORG
工	I-ORG
程	I-ORG
组	I-ORG
委	I-ORG
会	I-ORG
对	O
人	B-ORG
民	I-ORG
日	I-ORG
报	I-ORG
表	O
示	O
由	O
衷	O
的	O
感	O
谢	O
。	O

其	O
一	O
，	O
再	O
度	O
降	O
息	O
反	O
映	O
了	O
中	B-ORG
央	I-ORG
银	I-ORG
行	I-ORG
政	O
策	O
取	O
向	O
，	O
与	O
财	B-ORG
政	I-ORG
部	I-ORG
近	O
期	O
提	O
出	O
的	O
加	O
强	O
财	O
政	O
手	O
段	O
刺	O
激	O
经	O
济	O
增	O
长	O
的	O
政	O
策	O
取	O
向	O
是	O
一	O
致	O
的	O
，	O
将	O
直	O
接	O
影	O
响	O
到	O
证	O
券	O
市	O
场	O
的	O
广	O
大	O
投	O
资	O
人	O
对	O
今	O
年	O
下	O
半	O
年	O
和	O
明	O
年	O
的	O
整	O
体	O
经	O
济	O
形	O
势	O
的	O
预	O
期	O
。	O

江	B-ORG
苏	I-ORG
省	I-ORG
国	I-ORG
税	I-ORG
局	I-ORG
已	O
开	O
始	O
采	O
取	O
措	O
施	O
，	O
加	O
强	O
征	O
管	O
，	O
尽	O
量	O
减	O
少	O
和	O
防	O
止	O
税	O
款	O
流	O
失	O
。	O

那	O
是	O
一	O
栋	O
两	O
层	O
楼	O
的	O
藏	B-LOC
式	O
新	O
房	O
，	O
白	O
墙	O
、	O
红	O
瓦	O
、	O
黑	O
檐	O
口	O
，	O
十	O
分	O
清	O
晰	O
、	O
漂	O
亮	O
。	O

●	O
当	O
代	O
作	O
家	O
：	O
《	O
陈	B-LOC
州	I-LOC
笔	O
记	O
》	O
作	O
者	O
孙	B-PER
方	I-PER
友	I-PER
一	O
九	O
九	O
八	O
年	O
第	O
二	O
期	O
笔	O
记	O
四	O
则	O
，	O
记	O
述	O
“	O
陈	B-LOC
州	I-LOC
”	O
陈	O
年	O
旧	O
事	O
。	O

1	O
9	O
4	O
9	O
年	O
，	O
她	O
还	O
曾	O
到	O
“	O
华	B-ORG
大	I-ORG
”	O
向	O
戏	O
剧	O
系	O
同	O
志	O
学	O
习	O
，	O
也	O
能	O
和	O
解	O
放	O
区	O
的	O
文	O
艺	O
工	O
作	O
者	O
打	O
成	O
一	O
片	O
。	O

蔡	B-PER
葵	I-PER
提	O
出	O
了	O
关	O
注	O
长	O
篇	O
小	O
说	O
创	O
作	O
方	O
法	O
的	O
拓	O
展	O
问	O
题	O
。	O

在	O
新	O
的	O
形	O
势	O
下	O
，	O
党	B-ORG
中	I-ORG
央	I-ORG
从	O
思	O
想	O
上	O
、	O
组	O
织	O
上	O
、	O
作	O
风	O
上	O
对	O
全	O
面	O
推	O
进	O
党	O
的	O
建	O
设	O
新	O
的	O
伟	O
大	O
工	O
程	O
，	O
提	O
出	O
了	O
一	O
系	O
列	O
重	O
要	O
思	O
想	O
和	O
决	O
策	O
。	O

在	O
投	O
资	O
方	O
面	O
，	O
1	O
9	O
9	O
7	O
年	O
澳	B-LOC
门	I-LOC
在	O
内	O
地	O
的	O
投	O
资	O
项	O
目	O
共	O
2	O
6	O
6	O
个	O
，	O
比	O
1	O
9	O
9	O
6	O
年	O
下	O
降	O
了	O
6	O
．	O
6	O
％	O
，	O
协	O
议	O
金	O
额	O
3	O
．	O
6	O
9	O
亿	O
美	O
元	O
，	O
比	O
1	O
9	O
9	O
6	O
年	O
下	O
降	O
2	O
2	O
．	O
3	O
％	O
，	O
实	O
际	O
投	O
资	O
4	O
．	O
0	O
3	O
亿	O
美	O
元	O
，	O
比	O
上	O
年	O
下	O
降	O
3	O
3	O
．	O
5	O
％	O
。	O

同	O
时	O
，	O
暑	O
假	O
期	O
间	O
，	O
重	B-ORG
庆	I-ORG
市	I-ORG
电	I-ORG
影	I-ORG
发	I-ORG
行	I-ORG
放	I-ORG
映	I-ORG
公	I-ORG
司	I-ORG
将	O
与	O
市	B-ORG
教	I-ORG
委	I-ORG
一	O
道	O
，	O
为	O
孩	O
子	O
们	O
开	O
辟	O
“	O
第	O
二	O
课	O
堂	O
”	O
，	O
为	O
孩	O
子	O
们	O
集	O
中	O
放	O
映	O
《	O
花	O
季	O
·	O
雨	O
季	O
》	O
、	O
《	O
男	O
孩	O
女	O
孩	O
》	O
等	O
优	O
秀	O
国	O
产	O
片	O
。	O

读	O
笔	O
记	O
妙	O
文	O
，	O
令	O
人	O
回	O
想	O
起	O
对	O
此	O
道	O
深	O
谙	O
的	O
汪	B-PER
曾	I-PER
祺	I-PER
先	O
生	O
。	O

彭	B-PER
真	I-PER
等	O
领	O
导	O
人	O
在	O
组	O
织	O
领	O
导	O
大	O
家	O
学	O
习	O
的	O
同	O
时	O
，	O
还	O
和	O
大	O
家	O
同	O
生	O
活	O
，	O
同	O
娱	O
乐	O
，	O
处	O
处	O
关	O
心	O
同	O
志	O
。	O

他	O
对	O
吴	B-PER
宓	I-PER
先	O
生	O
的	O
容	O
易	O
受	O
愚	O
弄	O
不	O
能	O
理	O
解	O
，	O
对	O
吴	B-PER
先	O
生	O
的	O
恋	O
爱	O
深	O
不	O
以	O
为	O
然	O
，	O
对	O
他	O
钟	O
情	O
的	O
人	O
尤	O
其	O
不	O
满	O
。	O

《	O
白	B-LOC
鹿	I-LOC
原	I-LOC
》	O
对	O
历	O
史	O
反	O
省	O
式	O
的	O
把	O
握	O
使	O
其	O
更	O
具	O
有	O
鲜	O
明	O
的	O
当	O
代	O
意	O
识	O
；	O

1	O
5	O
集	O
电	O
视	O
连	O
续	O
剧	O
《	O
缉	O
毒	O
警	O
察	O
》	O
是	O
公	B-ORG
安	I-ORG
部	I-ORG
干	O
部	O
朱	B-PER
恩	I-PER
涛	I-PER
与	O
北	B-LOC
京	I-LOC
作	O
家	O
杨	B-PER
子	I-PER
，	O
以	O
前	O
些	O
年	O
破	O
获	O
的	O
国	O
际	O
特	O
大	O
运	O
毒	O
案	O
为	O
素	O
材	O
，	O
结	O
合	O
近	O
年	O
来	O
我	O
国	O
打	O
击	O
贩	O
毒	O
的	O
斗	O
争	O
实	O
际	O
，	O
充	O
分	O
调	O
动	O
生	O
活	O
经	O
验	O
创	O
作	O
的	O
。	O

一	O
个	O
时	O
期	O
以	O
来	O
，	O
河	O
南	O
省	O
西	B-LOC
峡	I-LOC
县	I-LOC
县	O
城	O
加	O
油	O
站	O
占	O
街	O
道	O
加	O
油	O
现	O
象	O
相	O
当	O
严	O
重	O
，	O
仅	O
在	O
莲	B-LOC
花	I-LOC
北	I-LOC
路	I-LOC
不	O
到	O
五	O
十	O
米	O
的	O
街	O
道	O
上	O
，	O
就	O
有	O
『	O
华	B-ORG
联	I-ORG
』	O
和	O
『	O
白	B-ORG
羽	I-ORG
』	O
两	O
个	O
加	O
油	O
站	O
占	O
街	O
道	O
加	O
油	O
。	O

据	O
统	O
计	O
，	O
4	O
3	O
年	O
来	O
，	O
该	O
院	O
已	O
为	O
色	B-LOC
拉	I-LOC
寺	I-LOC
、	O
格	B-LOC
日	I-LOC
寺	I-LOC
、	O
曲	B-LOC
桑	I-LOC
寺	I-LOC
义	O
务	O
巡	O
诊	O
1	O
4	O
0	O
0	O
余	O
次	O
，	O
免	O
费	O
为	O
僧	O
尼	O
防	O
病	O
治	O
病	O
1	O
8	O
万	O
余	O
人	O
次	O
，	O
免	O
费	O
金	O
额	O
6	O
0	O
0	O
余	O
万	O
元	O
，	O
收	O
到	O
寺	O
庙	O
送	O
来	O
的	O
锦	O
旗	O
1	O
3	O
面	O
，	O
哈	O
达	O
4	O
3	O
0	O
0	O
余	O
条	O
。	O

这	O
句	O
话	O
确	O
是	O
真	O
话	O
，	O
吴	B-PER
宓	I-PER
先	O
生	O
不	O
说	O
假	O
话	O
。	O

温	B-PER
先	O
生	O
对	O
钟	B-PER
书	I-PER
修	O
改	O
过	O
的	O
文	O
章	O
毫	O
无	O
兴	O
趣	O
，	O
只	O
淡	O
淡	O
说	O
：	O
上	O
次	O
的	O
稿	O
子	O
已	O
经	O
刊	O
登	O
，	O
不	O
便	O
再	O
登	O
了	O
。	O

中	B-ORG
国	I-ORG
作	I-ORG
协	I-ORG
在	O
茅	B-PER
盾	I-PER
文	O
学	O
奖	O
颁	O
奖	O
大	O
会	O
后	O
不	O
久	O
，	O
约	O
请	O
王	B-PER
火	I-PER
、	O
陈	B-PER
忠	I-PER
实	I-PER
、	O
刘	B-PER
斯	I-PER
奋	I-PER
、	O
刘	B-PER
玉	I-PER
民	I-PER
等	O
四	O
位	O
获	O
奖	O
作	O
家	O
和	O
在	O
京	B-LOC
的	O
评	O
论	O
家	O
一	O
起	O
，	O
共	O
同	O
研	O
讨	O
长	O
篇	O
小	O
说	O
的	O
创	O
作	O
问	O
题	O
。	O

或	O
许	O
你	O
去	O
桂	B-LOC
林	I-LOC
，	O
想	O
吃	O
的	O
就	O
是	O
这	O
一	O
份	O
质	O
朴	O
和	O
清	O
纯	O
吧	O
。	O

当	O
亚	B-LOC
洲	I-LOC
不	O
少	O
国	O
家	O
的	O
货	O
币	O
贬	O
值	O
百	O
分	O
比	O
达	O
两	O
位	O
数	O
字	O
时	O
，	O
港	O
币	O
只	O
贬	O
值	O
0	O
．	O
0	O
3	O
％	O
，	O
香	B-LOC
港	I-LOC
金	O
融	O
稳	O
定	O
如	O
昔	O
。	O

我	O
谈	O
到	O
西	B-LOC
藏	I-LOC
在	O
培	O
养	O
干	O
部	O
方	O
面	O
拟	O
订	O
了	O
符	O
合	O
实	O
际	O
的	O
方	O
案	O
，	O
对	O
寺	O
庙	O
的	O
民	O
主	O
管	O
理	O
章	O
程	O
草	O
案	O
，	O
筹	B-ORG
委	I-ORG
会	I-ORG
已	O
提	O
出	O
了	O
一	O
个	O
文	O
件	O
，	O
报	O
请	O
工	O
委	O
审	O
批	O
。	O

新	O
的	O
一	O
届	O
人	B-ORG
大	I-ORG
常	I-ORG
委	I-ORG
会	I-ORG
的	O
同	O
志	O
，	O
在	O
『	O
职	O
务	O
到	O
位	O
』	O
的	O
同	O
时	O
，	O
要	O
努	O
力	O
做	O
到	O
『	O
思	O
想	O
到	O
位	O
，	O
工	O
作	O
到	O
位	O
，	O
作	O
风	O
到	O
位	O
』	O
。	O

北	B-ORG
大	I-ORG
的	O
著	O
名	O
学	O
者	O
都	O
是	O
学	O
贯	O
中	B-LOC
西	O
、	O
博	O
通	O
古	O
今	O
的	O
，	O
既	O
学	O
习	O
了	O
西	O
方	O
近	O
代	O
的	O
一	O
些	O
先	O
进	O
方	O
法	O
，	O
又	O
继	O
承	O
了	O
中	B-LOC
国	I-LOC
固	O
有	O
的	O
优	O
秀	O
传	O
统	O
，	O
从	O
而	O
达	O
到	O
了	O
新	O
的	O
成	O
就	O
。	O

他	O
反	O
复	O
告	O
诫	O
我	O
们	O
要	O
适	O
应	O
人	B-ORG
大	I-ORG
工	O
作	O
的	O
规	O
律	O
和	O
特	O
点	O
，	O
转	O
变	O
工	O
作	O
作	O
风	O
和	O
工	O
作	O
方	O
法	O
，	O
强	O
调	O
学	O
好	O
马	O
列	B-PER
主	O
义	O
，	O
熟	O
悉	O
宪	O
法	O
法	O
律	O
，	O
认	O
真	O
调	O
查	O
研	O
究	O
是	O
做	O
好	O
人	B-ORG
大	I-ORG
工	O
作	O
的	O
基	O
本	O
功	O
。	O

这	O
是	O
香	B-LOC
港	I-LOC
发	O
展	O
经	O
济	O
政	O
策	O
的	O
一	O
大	O
突	O
破	O
，	O
是	O
政	O
府	O
支	O
持	O
高	O
科	O
技	O
产	O
业	O
发	O
展	O
的	O
一	O
个	O
里	O
程	O
碑	O
。	O

李	B-PER
岚	I-PER
清	I-PER
副	O
总	O
理	O
的	O
这	O
段	O
话	O
切	O
中	O
要	O
害	O
，	O
有	O
重	O
要	O
的	O
现	O
实	O
指	O
导	O
意	O
义	O
，	O
是	O
我	O
们	O
今	O
年	O
组	O
织	O
收	O
入	O
工	O
作	O
的	O
指	O
导	O
思	O
想	O
。	O

钟	B-PER
书	I-PER
兴	O
头	O
上	O
竟	O
全	O
没	O
想	O
到	O
自	O
己	O
对	O
吴	B-PER
先	O
生	O
的	O
狂	O
妄	O
。	O

1	O
、	O
我	O
们	O
学	O
校	O
的	O
艺	O
术	O
节	O
（	O
儿	O
童	O
画	O
）	O
（	O
邹	B-PER
淼	I-PER
）	O

西	O
单	O
赛	B-LOC
特	I-LOC
购	I-LOC
物	I-LOC
中	I-LOC
心	I-LOC
、	O
燕	B-LOC
莎	I-LOC
友	I-LOC
谊	I-LOC
商	I-LOC
城	I-LOC
、	O
双	B-LOC
安	I-LOC
商	I-LOC
场	I-LOC
等	O
大	O
型	O
商	O
厦	O
分	O
别	O
进	O
驻	O
了	O
厂	O
家	O
的	O
直	O
销	O
员	O
，	O
专	O
门	O
对	O
顾	O
客	O
详	O
细	O
介	O
绍	O
产	O
品	O
。	O

彭	B-PER
真	I-PER
同	O
志	O
听	O
了	O
立	O
即	O
指	O
示	O
全	B-ORG
国	I-ORG
人	I-ORG
大	I-ORG
民	I-ORG
族	I-ORG
委	I-ORG
员	I-ORG
会	I-ORG
专	O
门	O
召	O
开	O
会	O
议	O
，	O
请	O
班	B-PER
禅	I-PER
额	I-PER
尔	I-PER
德	I-PER
尼	I-PER
·	I-PER
确	I-PER
吉	I-PER
坚	I-PER
赞	I-PER
副	O
委	O
员	O
长	O
出	O
席	O
，	O
研	O
究	O
这	O
些	O
问	O
题	O
，	O
规	O
定	O
那	O
么	O
几	O
条	O
。	O

生	O
产	O
设	O
备	O
是	O
引	O
进	O
9	O
0	O
年	O
代	O
意	B-LOC
大	I-LOC
利	I-LOC
生	O
产	O
的	O
先	O
进	O
灌	O
装	O
线	O
和	O
美	B-LOC
国	I-LOC
生	O
产	O
的	O
水	O
处	O
理	O
设	O
备	O
。	O

铁	B-ORG
道	I-ORG
部	I-ORG
第	I-ORG
十	I-ORG
一	I-ORG
工	I-ORG
程	I-ORG
局	I-ORG
党	I-ORG
委	I-ORG
“	O
一	O
班	O
人	O
”	O
，	O
坚	O
持	O
到	O
施	O
工	O
生	O
产	O
第	O
一	O
线	O
去	O
发	O
现	O
问	O
题	O
、	O
解	O
决	O
问	O
题	O
，	O
使	O
思	O
想	O
政	O
治	O
工	O
作	O
与	O
企	O
业	O
的	O
施	O
工	O
管	O
理	O
贴	O
得	O
更	O
紧	O
了	O
。	O

中	B-LOC
药	O
类	O
的	O
药	O
物	O
则	O
有	O
复	O
方	O
青	O
黛	O
丸	O
、	O
白	O
银	O
丸	O
、	O
银	O
屑	O
灵	O
冲	O
剂	O
、	O
复	O
方	O
乌	O
蛇	O
散	O
、	O
复	O
方	O
狼	O
毒	O
散	O
等	O
。	O

而	O
葛	B-PER
洪	I-PER
生	O
长	O
的	O
东	O
晋	O
时	O
代	O
，	O
只	O
是	O
半	O
壁	O
河	O
山	O
，	O
葛	B-PER
能	O
由	O
建	O
到	O
遥	O
远	O
的	O
广	B-LOC
西	I-LOC
，	O
却	O
不	O
能	O
北	O
上	O
到	O
我	O
老	O
家	O
，	O
因	O
为	O
我	O
老	O
家	O
当	O
时	O
是	O
北	O
魏	O
拓	B-PER
跋	I-PER
氏	O
统	O
治	O
的	O
地	O
方	O
，	O
是	O
北	O
朝	O
交	O
通	O
要	O
道	O
，	O
葛	B-PER
洪	I-PER
不	O
能	O
来	O
，	O
这	O
里	O
出	O
产	O
的	O
“	O
类	O
小	O
木	O
耳	O
”	O
的	O
野	O
菜	O
，	O
怎	O
么	O
也	O
叫	O
“	O
葛	O
仙	O
米	O
”	O
呢	O
？	O

策	O
划	O
者	O
认	O
为	O
，	O
音	O
乐	O
剧	O
是	O
艺	O
术	O
性	O
、	O
观	O
赏	O
性	O
、	O
娱	O
乐	O
性	O
兼	O
容	O
，	O
不	O
但	O
有	O
文	O
化	O
品	O
位	O
，	O
还	O
具	O
备	O
极	O
强	O
的	O
商	O
业	O
追	O
求	O
，	O
非	O
常	O
适	O
合	O
在	O
深	B-LOC
圳	I-LOC
在	O
二	B-LOC
十	I-LOC
一	I-LOC
世	I-LOC
纪	I-LOC
演	I-LOC
艺	I-LOC
中	I-LOC
心	I-LOC
演	O
出	O
。	O

桂	B-LOC
林	I-LOC
多	O
水	O
，	O
除	O
漓	B-LOC
江	I-LOC
外	O
，	O
还	O
有	O
许	O
多	O
江	O
河	O
湖	O
塘	O
，	O
因	O
而	O
水	O
产	O
也	O
丰	O
富	O
。	O

一	O
天	O
上	O
午	O
9	O
时	O
3	O
0	O
分	O
，	O
记	O
者	O
如	O
约	O
来	O
到	O
稽	B-ORG
查	I-ORG
局	I-ORG
，	O
刚	O
落	O
座	O
与	O
稽	O
查	O
干	O
部	O
没	O
寒	O
暄	O
上	O
几	O
句	O
，	O
办	O
公	O
桌	O
上	O
的	O
举	O
报	O
电	O
话	O
就	O
急	O
促	O
地	O
响	O
开	O
了	O
。	O

在	O
四	O
年	O
多	O
的	O
打	O
工	O
时	O
间	O
里	O
，	O
我	O
还	O
参	O
加	O
了	O
中	B-ORG
国	I-ORG
作	I-ORG
家	I-ORG
协	I-ORG
会	I-ORG
鲁	I-ORG
迅	I-ORG
文	I-ORG
学	I-ORG
院	I-ORG
的	O
函	O
授	O
，	O
北	B-ORG
京	I-ORG
市	I-ORG
海	I-ORG
淀	I-ORG
区	I-ORG
教	I-ORG
育	I-ORG
局	I-ORG
的	O
图	O
书	O
馆	O
知	O
识	O
培	O
训	O
，	O
在	O
大	O
学	O
旁	O
听	O
过	O
电	O
脑	O
课	O
，	O
报	O
考	O
了	O
北	B-ORG
京	I-ORG
师	I-ORG
范	I-ORG
大	I-ORG
学	I-ORG
主	O
考	O
的	O
北	B-LOC
京	I-LOC
市	I-LOC
自	O
学	O
高	O
等	O
考	O
试	O
中	O
文	O
专	O
业	O
，	O
并	O
通	O
过	O
了	O
大	O
部	O
分	O
课	O
程	O
。	O

在	O
最	O
近	O
中	B-LOC
关	I-LOC
村	I-LOC
电	O
脑	O
节	O
举	O
办	O
的	O
论	O
坛	O
上	O
，	O
专	O
家	O
们	O
提	O
出	O
：	O
网	O
络	O
电	O
话	O
将	O
挑	O
战	O
传	O
统	O
电	O
话	O
。	O

启	B-PER
骧	I-PER
先	O
生	O
，	O
为	O
高	O
级	O
工	O
程	O
师	O
，	O
业	O
余	O
好	O
书	O
艺	O
，	O
勤	O
苦	O
挥	O
毫	O
。	O

1	O
9	O
9	O
4	O
年	O
4	O
月	O
，	O
他	O
怀	O
着	O
“	O
建	O
立	O
中	B-LOC
国	I-LOC
自	O
己	O
的	O
组	O
合	O
数	O
学	O
基	O
地	O
”	O
的	O
心	O
愿	O
，	O
放	O
弃	O
国	O
外	O
优	O
越	O
的	O
工	O
作	O
环	O
境	O
和	O
生	O
活	O
待	O
遇	O
，	O
毅	O
然	O
回	O
国	O
，	O
来	O
到	O
南	B-ORG
开	I-ORG
大	I-ORG
学	I-ORG
数	I-ORG
学	I-ORG
研	I-ORG
究	I-ORG
所	I-ORG
，	O
为	O
推	O
动	O
中	B-LOC
国	I-LOC
组	O
合	O
数	O
学	O
研	O
究	O
贡	O
献	O
自	O
己	O
的	O
力	O
量	O
。	O

平	B-PER
伯	I-PER
老	O
人	O
一	O
生	O
笔	O
墨	O
耕	O
耘	O
而	O
汇	O
成	O
的	O
这	O
部	O
全	O
集	O
，	O
是	O
一	O
个	O
明	O
证	O
。	O

在	O
市	B-ORG
人	I-ORG
大	I-ORG
评	O
议	O
法	O
院	O
执	O
法	O
情	O
况	O
的	O
过	O
程	O
中	O
，	O
人	B-ORG
大	I-ORG
代	O
表	O
反	O
映	O
此	O
案	O
量	O
刑	O
偏	O
轻	O
，	O
群	O
众	O
意	O
见	O
很	O
大	O
。	O

去	O
年	O
，	O
学	O
校	O
6	O
名	O
战	O
士	O
教	O
师	O
即	O
将	O
退	O
伍	O
，	O
周	B-PER
真	I-PER
国	I-PER
便	O
动	O
员	O
在	O
贵	B-ORG
州	I-ORG
平	I-ORG
坝	I-ORG
县	I-ORG
地	I-ORG
质	I-ORG
小	I-ORG
学	I-ORG
教	O
书	O
的	O
妻	O
子	O
郭	B-PER
佳	I-PER
敏	I-PER
，	O
调	O
到	O
“	O
帐	B-ORG
篷	I-ORG
小	I-ORG
学	I-ORG
”	O
与	O
他	O
一	O
同	O
任	O
教	O
。	O

十	O
城	O
市	O
中	O
5	O
8	O
．	O
7	O
％	O
的	O
市	O
民	O
乘	O
坐	O
过	O
空	O
调	O
车	O
，	O
上	B-LOC
海	I-LOC
、	O
广	B-LOC
州	I-LOC
及	O
武	B-LOC
汉	I-LOC
市	O
民	O
乘	O
坐	O
人	O
数	O
所	O
占	O
比	O
例	O
相	O
对	O
较	O
大	O
，	O
空	O
调	O
车	O
普	O
及	O
程	O
度	O
最	O
高	O
。	O

王	B-PER
火	I-PER
写	O
《	O
战	O
争	O
和	O
人	O
》	O
用	O
了	O
近	O
四	O
十	O
年	O
时	O
间	O
；	O

鲁	B-ORG
迅	I-ORG
文	I-ORG
学	I-ORG
院	I-ORG
组	O
织	O
有	O
关	O
专	O
家	O
把	O
研	O
讨	O
和	O
教	O
学	O
结	O
合	O
起	O
来	O
，	O
旨	O
在	O
培	O
养	O
创	O
作	O
队	O
伍	O
，	O
提	O
高	O
剧	O
本	O
质	O
量	O
，	O
为	O
避	O
免	O
“	O
遗	O
憾	O
的	O
艺	O
术	O
”	O
，	O
提	O
供	O
了	O
新	O
的	O
途	O
径	O
。	O

这	O
部	O
片	O
子	O
的	O
价	O
值	O
不	O
仅	O
在	O
于	O
告	O
诉	O
人	O
们	O
中	B-LOC
国	I-LOC
农	O
村	O
民	O
主	O
的	O
程	O
度	O
，	O
传	O
达	O
出	O
村	O
民	O
们	O
的	O
民	O
主	O
意	O
识	O
，	O
更	O
在	O
于	O
它	O
真	O
实	O
地	O
记	O
录	O
下	O
了	O
二	O
十	O
一	O
世	O
纪	O
到	O
来	O
前	O
夕	O
波	O
澜	O
壮	O
阔	O
的	O
中	B-LOC
国	I-LOC
民	O
主	O
进	O
程	O
中	O
的	O
一	O
个	O
“	O
完	O
整	O
的	O
片	O
段	O
”	O
。	O

伙	O
计	O
话	O
音	O
未	O
落	O
，	O
一	O
直	O
跟	O
踪	O
其	O
后	O
的	O
